split,threshold,precision,recall
val_cc,0.000602,0.785911,0.999176
val_cc,0.000602,0.785784,0.999176
val_cc,0.000601,0.785656,0.999176
val_cc,0.000600,0.785529,0.999176
val_cc,0.000600,0.785402,0.999176
val_cc,0.000599,0.785275,0.999176
val_cc,0.000598,0.785148,0.999176
val_cc,0.000598,0.785021,0.999176
val_cc,0.000597,0.784894,0.999176
val_cc,0.000597,0.784767,0.999176
val_cc,0.000596,0.784640,0.999176
val_cc,0.000595,0.784513,0.999176
val_cc,0.000594,0.784387,0.999176
val_cc,0.000594,0.784260,0.999176
val_cc,0.000593,0.784133,0.999176
val_cc,0.000591,0.784006,0.999176
val_cc,0.000590,0.783880,0.999176
val_cc,0.000588,0.783753,0.999176
val_cc,0.000588,0.783627,0.999176
val_cc,0.000587,0.783500,0.999176
val_cc,0.000587,0.783374,0.999176
val_cc,0.000586,0.783247,0.999176
val_cc,0.000583,0.783121,0.999176
val_cc,0.000582,0.782995,0.999176
val_cc,0.000579,0.782868,0.999176
val_cc,0.000579,0.782742,0.999176
val_cc,0.000578,0.782616,0.999176
val_cc,0.000577,0.782490,0.999176
val_cc,0.000577,0.782363,0.999176
val_cc,0.000576,0.782237,0.999176
val_cc,0.000576,0.782111,0.999176
val_cc,0.000576,0.781985,0.999176
val_cc,0.000576,0.781859,0.999176
val_cc,0.000576,0.781733,0.999176
val_cc,0.000576,0.781607,0.999176
val_cc,0.000576,0.781481,0.999176
val_cc,0.000574,0.781356,0.999176
val_cc,0.000573,0.781230,0.999176
val_cc,0.000573,0.780853,0.999176
val_cc,0.000571,0.780727,0.999176
val_cc,0.000571,0.780602,0.999176
val_cc,0.000570,0.780476,0.999176
val_cc,0.000570,0.780351,0.999176
val_cc,0.000564,0.780225,0.999176
val_cc,0.000563,0.780100,0.999176
val_cc,0.000563,0.779974,0.999176
val_cc,0.000563,0.779849,0.999176
val_cc,0.000562,0.779724,0.999176
val_cc,0.000562,0.779598,0.999176
val_cc,0.000561,0.779473,0.999176
val_cc,0.000560,0.779348,0.999176
val_cc,0.000559,0.779223,0.999176
val_cc,0.000559,0.779098,0.999176
val_cc,0.000558,0.778973,0.999176
val_cc,0.000557,0.778848,0.999176
val_cc,0.000557,0.778723,0.999176
val_cc,0.000557,0.778598,0.999176
val_cc,0.000556,0.778473,0.999176
val_cc,0.000556,0.778348,0.999176
val_cc,0.000555,0.778223,0.999176
val_cc,0.000555,0.778098,0.999176
val_cc,0.000555,0.777974,0.999176
val_cc,0.000555,0.777849,0.999176
val_cc,0.000555,0.777724,0.999176
val_cc,0.000554,0.777600,0.999176
val_cc,0.000553,0.777475,0.999176
val_cc,0.000553,0.777351,0.999176
val_cc,0.000552,0.777226,0.999176
val_cc,0.000551,0.776480,0.999176
val_cc,0.000551,0.776356,0.999176
val_cc,0.000551,0.776232,0.999176
val_cc,0.000551,0.776107,0.999176
val_cc,0.000550,0.775983,0.999176
val_cc,0.000550,0.775859,0.999176
val_cc,0.000549,0.775735,0.999176
val_cc,0.000549,0.775611,0.999176
val_cc,0.000549,0.775487,0.999176
val_cc,0.000548,0.775363,0.999176
val_cc,0.000548,0.775240,0.999176
val_cc,0.000548,0.775116,0.999176
val_cc,0.000548,0.774992,0.999176
val_cc,0.000547,0.774868,0.999176
val_cc,0.000547,0.774745,0.999176
val_cc,0.000547,0.774621,0.999176
val_cc,0.000547,0.774497,0.999176
val_cc,0.000546,0.774374,0.999176
val_cc,0.000545,0.774250,0.999176
val_cc,0.000545,0.774127,0.999176
val_cc,0.000543,0.774003,0.999176
val_cc,0.000542,0.773880,0.999176
val_cc,0.000542,0.773756,0.999176
val_cc,0.000542,0.773633,0.999176
val_cc,0.000542,0.773510,0.999176
val_cc,0.000542,0.773386,0.999176
val_cc,0.000541,0.773263,0.999176
val_cc,0.000541,0.773140,0.999176
val_cc,0.000541,0.773017,0.999176
val_cc,0.000541,0.772033,0.999176
val_cc,0.000539,0.771910,0.999176
val_cc,0.000538,0.771788,0.999176
val_cc,0.000538,0.771665,0.999176
val_cc,0.000538,0.771542,0.999176
val_cc,0.000537,0.771419,0.999176
val_cc,0.000537,0.771297,0.999176
val_cc,0.000536,0.771174,0.999176
val_cc,0.000535,0.771052,0.999176
val_cc,0.000533,0.770929,0.999176
val_cc,0.000533,0.770807,0.999176
val_cc,0.000532,0.770684,0.999176
val_cc,0.000532,0.770562,0.999176
val_cc,0.000529,0.770440,0.999176
val_cc,0.000529,0.770317,0.999176
val_cc,0.000529,0.770195,0.999176
val_cc,0.000528,0.769951,0.999176
val_cc,0.000528,0.769829,0.999176
val_cc,0.000528,0.769707,0.999176
val_cc,0.000528,0.769585,0.999176
val_cc,0.000525,0.769463,0.999176
val_cc,0.000525,0.769341,0.999176
val_cc,0.000525,0.769219,0.999176
val_cc,0.000525,0.769097,0.999176
val_cc,0.000524,0.768975,0.999176
val_cc,0.000524,0.768853,0.999176
val_cc,0.000523,0.768731,0.999176
val_cc,0.000522,0.768609,0.999176
val_cc,0.000522,0.768001,0.999176
val_cc,0.000521,0.767880,0.999176
val_cc,0.000520,0.767758,0.999176
val_cc,0.000519,0.767637,0.999176
val_cc,0.000518,0.767515,0.999176
val_cc,0.000518,0.767394,0.999176
val_cc,0.000518,0.767273,0.999176
val_cc,0.000517,0.767151,0.999176
val_cc,0.000517,0.767030,0.999176
val_cc,0.000516,0.766909,0.999176
val_cc,0.000516,0.766788,0.999176
val_cc,0.000516,0.766667,0.999176
val_cc,0.000516,0.766303,0.999176
val_cc,0.000515,0.766183,0.999176
val_cc,0.000514,0.766062,0.999176
val_cc,0.000514,0.765941,0.999176
val_cc,0.000514,0.765820,0.999176
val_cc,0.000514,0.765457,0.999176
val_cc,0.000513,0.765337,0.999176
val_cc,0.000512,0.765216,0.999176
val_cc,0.000511,0.765095,0.999176
val_cc,0.000510,0.764975,0.999176
val_cc,0.000510,0.764854,0.999176
val_cc,0.000510,0.764734,0.999176
val_cc,0.000510,0.764613,0.999176
val_cc,0.000509,0.764493,0.999176
val_cc,0.000509,0.764372,0.999176
val_cc,0.000508,0.764252,0.999176
val_cc,0.000508,0.764132,0.999176
val_cc,0.000507,0.764011,0.999176
val_cc,0.000506,0.763891,0.999176
val_cc,0.000505,0.763771,0.999176
val_cc,0.000505,0.763651,0.999176
val_cc,0.000505,0.763531,0.999176
val_cc,0.000504,0.763410,0.999176
val_cc,0.000503,0.763290,0.999176
val_cc,0.000502,0.763170,0.999176
val_cc,0.000502,0.763050,0.999176
val_cc,0.000501,0.762930,0.999176
val_cc,0.000501,0.762810,0.999176
val_cc,0.000501,0.762691,0.999176
val_cc,0.000500,0.762571,0.999176
val_cc,0.000499,0.762451,0.999176
val_cc,0.000499,0.762331,0.999176
val_cc,0.000498,0.762211,0.999176
val_cc,0.000498,0.762092,0.999176
val_cc,0.000498,0.761972,0.999176
val_cc,0.000498,0.761852,0.999176
val_cc,0.000498,0.761733,0.999176
val_cc,0.000498,0.761613,0.999176
val_cc,0.000497,0.761494,0.999176
val_cc,0.000497,0.761374,0.999176
val_cc,0.000497,0.761255,0.999176
val_cc,0.000497,0.761136,0.999176
val_cc,0.000497,0.761016,0.999176
val_cc,0.000495,0.760897,0.999176
val_cc,0.000495,0.760778,0.999176
val_cc,0.000495,0.760658,0.999176
val_cc,0.000494,0.760539,0.999176
val_cc,0.000492,0.760420,0.999176
val_cc,0.000492,0.760301,0.999176
val_cc,0.000492,0.760182,0.999176
val_cc,0.000491,0.760063,0.999176
val_cc,0.000491,0.759944,0.999176
val_cc,0.000491,0.759825,0.999176
val_cc,0.000490,0.759706,0.999176
val_cc,0.000490,0.759587,0.999176
val_cc,0.000490,0.759468,0.999176
val_cc,0.000490,0.759349,0.999176
val_cc,0.000488,0.759230,0.999176
val_cc,0.000488,0.759112,0.999176
val_cc,0.000488,0.758993,0.999176
val_cc,0.000488,0.758874,0.999176
val_cc,0.000487,0.758755,0.999176
val_cc,0.000486,0.758637,0.999176
val_cc,0.000486,0.758518,0.999176
val_cc,0.000485,0.758400,0.999176
val_cc,0.000485,0.758281,0.999176
val_cc,0.000484,0.758163,0.999176
val_cc,0.000483,0.758044,0.999176
val_cc,0.000481,0.757926,0.999176
val_cc,0.000481,0.757808,0.999176
val_cc,0.000480,0.757689,0.999176
val_cc,0.000480,0.757571,0.999176
val_cc,0.000479,0.757453,0.999176
val_cc,0.000479,0.757335,0.999176
val_cc,0.000479,0.757216,0.999176
val_cc,0.000478,0.757098,0.999176
val_cc,0.000478,0.756980,0.999176
val_cc,0.000478,0.756862,0.999176
val_cc,0.000478,0.756744,0.999176
val_cc,0.000477,0.756626,0.999176
val_cc,0.000476,0.756508,0.999176
val_cc,0.000475,0.756390,0.999176
val_cc,0.000474,0.756272,0.999176
val_cc,0.000474,0.756155,0.999176
val_cc,0.000473,0.756037,0.999176
val_cc,0.000473,0.755919,0.999176
val_cc,0.000473,0.755801,0.999176
val_cc,0.000473,0.753806,0.999176
val_cc,0.000472,0.753688,0.999176
val_cc,0.000472,0.753571,0.999176
val_cc,0.000472,0.753454,0.999176
val_cc,0.000471,0.753337,0.999176
val_cc,0.000470,0.753221,0.999176
val_cc,0.000470,0.753104,0.999176
val_cc,0.000470,0.752987,0.999176
val_cc,0.000469,0.752870,0.999176
val_cc,0.000469,0.752753,0.999176
val_cc,0.000468,0.752636,0.999176
val_cc,0.000468,0.752520,0.999176
val_cc,0.000468,0.752403,0.999176
val_cc,0.000468,0.752286,0.999176
val_cc,0.000468,0.752170,0.999176
val_cc,0.000467,0.752053,0.999176
val_cc,0.000467,0.751937,0.999176
val_cc,0.000467,0.751820,0.999176
val_cc,0.000466,0.751704,0.999176
val_cc,0.000465,0.751587,0.999176
val_cc,0.000465,0.751471,0.999176
val_cc,0.000465,0.751355,0.999176
val_cc,0.000464,0.751238,0.999176
val_cc,0.000464,0.751122,0.999176
val_cc,0.000464,0.751006,0.999176
val_cc,0.000464,0.750890,0.999176
val_cc,0.000463,0.750774,0.999176
val_cc,0.000462,0.750657,0.999176
val_cc,0.000461,0.750541,0.999176
val_cc,0.000461,0.750425,0.999176
val_cc,0.000461,0.750309,0.999176
val_cc,0.000460,0.750193,0.999176
val_cc,0.000460,0.749961,0.999176
val_cc,0.000459,0.749845,0.999176
val_cc,0.000459,0.749730,0.999176
val_cc,0.000458,0.749614,0.999176
val_cc,0.000458,0.749498,0.999176
val_cc,0.000457,0.749382,0.999176
val_cc,0.000456,0.749267,0.999176
val_cc,0.000455,0.749151,0.999176
val_cc,0.000454,0.749035,0.999176
val_cc,0.000454,0.748920,0.999176
val_cc,0.000453,0.748804,0.999176
val_cc,0.000453,0.748689,0.999176
val_cc,0.000453,0.748573,0.999176
val_cc,0.000452,0.748458,0.999176
val_cc,0.000451,0.748342,0.999176
val_cc,0.000451,0.748227,0.999176
val_cc,0.000451,0.748112,0.999176
val_cc,0.000451,0.747996,0.999176
val_cc,0.000451,0.747881,0.999176
val_cc,0.000450,0.747766,0.999176
val_cc,0.000450,0.747651,0.999176
val_cc,0.000450,0.747535,0.999176
val_cc,0.000450,0.747420,0.999176
val_cc,0.000449,0.747305,0.999176
val_cc,0.000448,0.747190,0.999176
val_cc,0.000448,0.747075,0.999176
val_cc,0.000448,0.746960,0.999176
val_cc,0.000448,0.746845,0.999176
val_cc,0.000447,0.746730,0.999176
val_cc,0.000447,0.746615,0.999176
val_cc,0.000447,0.746501,0.999176
val_cc,0.000446,0.746386,0.999176
val_cc,0.000446,0.746271,0.999176
val_cc,0.000445,0.746156,0.999176
val_cc,0.000445,0.746042,0.999176
val_cc,0.000445,0.745927,0.999176
val_cc,0.000445,0.745812,0.999176
val_cc,0.000444,0.745698,0.999176
val_cc,0.000443,0.745583,0.999176
val_cc,0.000443,0.745469,0.999176
val_cc,0.000443,0.745354,0.999176
val_cc,0.000442,0.745240,0.999176
val_cc,0.000442,0.745125,0.999176
val_cc,0.000441,0.745011,0.999176
val_cc,0.000441,0.744896,0.999176
val_cc,0.000441,0.744782,0.999176
val_cc,0.000440,0.744668,0.999176
val_cc,0.000440,0.744554,0.999176
val_cc,0.000440,0.744439,0.999176
val_cc,0.000440,0.744325,0.999176
val_cc,0.000438,0.744211,0.999176
val_cc,0.000437,0.744097,0.999176
val_cc,0.000437,0.743983,0.999176
val_cc,0.000437,0.743869,0.999176
val_cc,0.000435,0.743755,0.999176
val_cc,0.000435,0.743641,0.999176
val_cc,0.000434,0.743527,0.999176
val_cc,0.000434,0.743413,0.999176
val_cc,0.000433,0.743299,0.999176
val_cc,0.000433,0.743185,0.999176
val_cc,0.000433,0.743072,0.999176
val_cc,0.000433,0.742958,0.999176
val_cc,0.000432,0.742844,0.999176
val_cc,0.000432,0.742730,0.999176
val_cc,0.000432,0.742617,0.999176
val_cc,0.000431,0.742503,0.999176
val_cc,0.000431,0.742389,0.999176
val_cc,0.000431,0.742276,0.999176
val_cc,0.000431,0.742162,0.999176
val_cc,0.000430,0.742049,0.999176
val_cc,0.000429,0.741935,0.999176
val_cc,0.000429,0.741822,0.999176
val_cc,0.000428,0.741709,0.999176
val_cc,0.000428,0.741595,0.999176
val_cc,0.000427,0.741482,0.999176
val_cc,0.000427,0.741369,0.999176
val_cc,0.000427,0.741256,0.999176
val_cc,0.000427,0.741142,0.999176
val_cc,0.000426,0.741029,0.999176
val_cc,0.000426,0.740916,0.999176
val_cc,0.000426,0.740803,0.999176
val_cc,0.000426,0.740690,0.999176
val_cc,0.000426,0.740577,0.999176
val_cc,0.000426,0.740464,0.999176
val_cc,0.000425,0.740351,0.999176
val_cc,0.000425,0.740238,0.999176
val_cc,0.000425,0.740125,0.999176
val_cc,0.000425,0.740012,0.999176
val_cc,0.000424,0.739899,0.999176
val_cc,0.000424,0.739787,0.999176
val_cc,0.000423,0.739674,0.999176
val_cc,0.000423,0.739561,0.999176
val_cc,0.000422,0.739448,0.999176
val_cc,0.000421,0.739336,0.999176
val_cc,0.000421,0.739223,0.999176
val_cc,0.000421,0.739111,0.999176
val_cc,0.000421,0.738998,0.999176
val_cc,0.000420,0.738886,0.999176
val_cc,0.000419,0.738773,0.999176
val_cc,0.000419,0.738661,0.999176
val_cc,0.000419,0.738548,0.999176
val_cc,0.000419,0.738436,0.999176
val_cc,0.000418,0.738323,0.999176
val_cc,0.000418,0.738211,0.999176
val_cc,0.000418,0.738099,0.999176
val_cc,0.000416,0.737987,0.999176
val_cc,0.000416,0.737874,0.999176
val_cc,0.000416,0.737914,0.999382
val_cc,0.000415,0.737802,0.999382
val_cc,0.000415,0.737690,0.999382
val_cc,0.000414,0.737578,0.999382
val_cc,0.000414,0.737466,0.999382
val_cc,0.000413,0.737354,0.999382
val_cc,0.000412,0.737242,0.999382
val_cc,0.000412,0.737130,0.999382
val_cc,0.000411,0.737018,0.999382
val_cc,0.000411,0.736906,0.999382
val_cc,0.000411,0.736794,0.999382
val_cc,0.000410,0.736682,0.999382
val_cc,0.000410,0.736571,0.999382
val_cc,0.000410,0.736459,0.999382
val_cc,0.000409,0.736347,0.999382
val_cc,0.000409,0.736235,0.999382
val_cc,0.000409,0.736124,0.999382
val_cc,0.000409,0.736012,0.999382
val_cc,0.000408,0.735901,0.999382
val_cc,0.000407,0.735789,0.999382
val_cc,0.000407,0.735677,0.999382
val_cc,0.000406,0.735566,0.999382
val_cc,0.000406,0.735455,0.999382
val_cc,0.000405,0.735343,0.999382
val_cc,0.000405,0.735232,0.999382
val_cc,0.000405,0.735120,0.999382
val_cc,0.000405,0.735009,0.999382
val_cc,0.000405,0.734898,0.999382
val_cc,0.000404,0.734787,0.999382
val_cc,0.000404,0.734675,0.999382
val_cc,0.000403,0.734564,0.999382
val_cc,0.000403,0.734453,0.999382
val_cc,0.000403,0.734342,0.999382
val_cc,0.000403,0.734231,0.999382
val_cc,0.000402,0.734120,0.999382
val_cc,0.000402,0.734009,0.999382
val_cc,0.000401,0.733898,0.999382
val_cc,0.000401,0.733787,0.999382
val_cc,0.000400,0.733676,0.999382
val_cc,0.000400,0.733565,0.999382
val_cc,0.000400,0.733454,0.999382
val_cc,0.000400,0.733343,0.999382
val_cc,0.000400,0.733233,0.999382
val_cc,0.000400,0.733122,0.999382
val_cc,0.000399,0.733011,0.999382
val_cc,0.000399,0.732900,0.999382
val_cc,0.000399,0.732790,0.999382
val_cc,0.000399,0.732679,0.999382
val_cc,0.000399,0.732569,0.999382
val_cc,0.000399,0.732458,0.999382
val_cc,0.000398,0.732348,0.999382
val_cc,0.000398,0.732237,0.999382
val_cc,0.000398,0.732127,0.999382
val_cc,0.000398,0.732016,0.999382
val_cc,0.000398,0.731906,0.999382
val_cc,0.000398,0.731796,0.999382
val_cc,0.000397,0.731685,0.999382
val_cc,0.000397,0.731575,0.999382
val_cc,0.000396,0.731465,0.999382
val_cc,0.000396,0.731355,0.999382
val_cc,0.000395,0.731244,0.999382
val_cc,0.000395,0.731134,0.999382
val_cc,0.000395,0.731024,0.999382
val_cc,0.000394,0.730914,0.999382
val_cc,0.000394,0.730364,0.999382
val_cc,0.000394,0.730254,0.999382
val_cc,0.000393,0.730144,0.999382
val_cc,0.000393,0.730035,0.999382
val_cc,0.000393,0.729925,0.999382
val_cc,0.000393,0.729815,0.999382
val_cc,0.000393,0.729705,0.999382
val_cc,0.000392,0.729596,0.999382
val_cc,0.000391,0.729486,0.999382
val_cc,0.000391,0.729376,0.999382
val_cc,0.000390,0.729267,0.999382
val_cc,0.000390,0.729157,0.999382
val_cc,0.000390,0.729048,0.999382
val_cc,0.000390,0.728938,0.999382
val_cc,0.000390,0.728829,0.999382
val_cc,0.000390,0.728719,0.999382
val_cc,0.000389,0.728610,0.999382
val_cc,0.000389,0.728501,0.999382
val_cc,0.000389,0.728391,0.999382
val_cc,0.000389,0.728282,0.999382
val_cc,0.000389,0.728173,0.999382
val_cc,0.000389,0.728064,0.999382
val_cc,0.000388,0.727954,0.999382
val_cc,0.000388,0.727845,0.999382
val_cc,0.000388,0.727736,0.999382
val_cc,0.000388,0.727627,0.999382
val_cc,0.000387,0.727518,0.999382
val_cc,0.000387,0.727409,0.999382
val_cc,0.000387,0.727300,0.999382
val_cc,0.000387,0.727191,0.999382
val_cc,0.000386,0.727082,0.999382
val_cc,0.000386,0.726973,0.999382
val_cc,0.000386,0.726864,0.999382
val_cc,0.000385,0.726756,0.999382
val_cc,0.000384,0.726647,0.999382
val_cc,0.000384,0.726538,0.999382
val_cc,0.000384,0.726429,0.999382
val_cc,0.000384,0.726321,0.999382
val_cc,0.000384,0.726212,0.999382
val_cc,0.000384,0.726103,0.999382
val_cc,0.000383,0.725995,0.999382
val_cc,0.000383,0.725886,0.999382
val_cc,0.000383,0.725778,0.999382
val_cc,0.000383,0.725669,0.999382
val_cc,0.000383,0.725561,0.999382
val_cc,0.000382,0.725452,0.999382
val_cc,0.000382,0.725344,0.999382
val_cc,0.000382,0.725235,0.999382
val_cc,0.000382,0.725127,0.999382
val_cc,0.000382,0.725019,0.999382
val_cc,0.000382,0.724910,0.999382
val_cc,0.000381,0.724802,0.999382
val_cc,0.000381,0.724694,0.999382
val_cc,0.000381,0.724586,0.999382
val_cc,0.000381,0.724478,0.999382
val_cc,0.000381,0.724369,0.999382
val_cc,0.000381,0.724261,0.999382
val_cc,0.000381,0.724153,0.999382
val_cc,0.000380,0.724045,0.999382
val_cc,0.000380,0.723937,0.999382
val_cc,0.000380,0.723829,0.999382
val_cc,0.000379,0.723721,0.999382
val_cc,0.000379,0.723614,0.999382
val_cc,0.000379,0.723506,0.999382
val_cc,0.000379,0.723398,0.999382
val_cc,0.000379,0.723290,0.999382
val_cc,0.000378,0.723182,0.999382
val_cc,0.000378,0.723075,0.999382
val_cc,0.000378,0.722967,0.999382
val_cc,0.000377,0.722859,0.999382
val_cc,0.000377,0.722752,0.999382
val_cc,0.000377,0.722644,0.999382
val_cc,0.000377,0.722536,0.999382
val_cc,0.000377,0.722429,0.999382
val_cc,0.000376,0.722321,0.999382
val_cc,0.000376,0.722214,0.999382
val_cc,0.000376,0.722107,0.999382
val_cc,0.000375,0.721999,0.999382
val_cc,0.000375,0.721463,0.999382
val_cc,0.000375,0.721355,0.999382
val_cc,0.000375,0.721248,0.999382
val_cc,0.000375,0.721141,0.999382
val_cc,0.000375,0.721034,0.999382
val_cc,0.000374,0.720927,0.999382
val_cc,0.000374,0.720820,0.999382
val_cc,0.000374,0.720713,0.999382
val_cc,0.000374,0.720606,0.999382
val_cc,0.000373,0.720499,0.999382
val_cc,0.000373,0.720392,0.999382
val_cc,0.000373,0.720285,0.999382
val_cc,0.000373,0.720178,0.999382
val_cc,0.000373,0.720071,0.999382
val_cc,0.000372,0.719964,0.999382
val_cc,0.000372,0.719858,0.999382
val_cc,0.000372,0.719218,0.999382
val_cc,0.000371,0.719111,0.999382
val_cc,0.000371,0.719005,0.999382
val_cc,0.000370,0.717835,0.999382
val_cc,0.000370,0.717729,0.999382
val_cc,0.000369,0.717517,0.999382
val_cc,0.000369,0.717411,0.999382
val_cc,0.000369,0.717305,0.999382
val_cc,0.000369,0.717199,0.999382
val_cc,0.000369,0.717093,0.999382
val_cc,0.000369,0.716987,0.999382
val_cc,0.000368,0.716881,0.999382
val_cc,0.000368,0.716775,0.999382
val_cc,0.000367,0.716669,0.999382
val_cc,0.000366,0.716563,0.999382
val_cc,0.000366,0.716458,0.999382
val_cc,0.000366,0.716352,0.999382
val_cc,0.000366,0.716246,0.999382
val_cc,0.000365,0.716140,0.999382
val_cc,0.000365,0.716035,0.999382
val_cc,0.000365,0.715929,0.999382
val_cc,0.000364,0.715824,0.999382
val_cc,0.000364,0.715613,0.999382
val_cc,0.000364,0.715507,0.999382
val_cc,0.000364,0.715402,0.999382
val_cc,0.000363,0.715296,0.999382
val_cc,0.000363,0.715191,0.999382
val_cc,0.000363,0.715085,0.999382
val_cc,0.000363,0.714980,0.999382
val_cc,0.000363,0.714875,0.999382
val_cc,0.000363,0.714770,0.999382
val_cc,0.000362,0.714664,0.999382
val_cc,0.000362,0.714559,0.999382
val_cc,0.000362,0.714454,0.999382
val_cc,0.000361,0.714349,0.999382
val_cc,0.000360,0.714244,0.999382
val_cc,0.000359,0.714139,0.999382
val_cc,0.000359,0.714034,0.999382
val_cc,0.000359,0.713929,0.999382
val_cc,0.000358,0.713824,0.999382
val_cc,0.000358,0.713719,0.999382
val_cc,0.000357,0.713614,0.999382
val_cc,0.000357,0.713509,0.999382
val_cc,0.000356,0.713404,0.999382
val_cc,0.000356,0.713299,0.999382
val_cc,0.000355,0.713194,0.999382
val_cc,0.000355,0.713089,0.999382
val_cc,0.000354,0.712985,0.999382
val_cc,0.000354,0.712880,0.999382
val_cc,0.000354,0.712775,0.999382
val_cc,0.000354,0.712671,0.999382
val_cc,0.000353,0.712566,0.999382
val_cc,0.000353,0.712461,0.999382
val_cc,0.000353,0.712357,0.999382
val_cc,0.000353,0.712252,0.999382
val_cc,0.000353,0.712148,0.999382
val_cc,0.000353,0.712043,0.999382
val_cc,0.000353,0.711939,0.999382
val_cc,0.000352,0.711835,0.999382
val_cc,0.000351,0.711730,0.999382
val_cc,0.000351,0.711626,0.999382
val_cc,0.000350,0.711522,0.999382
val_cc,0.000350,0.711417,0.999382
val_cc,0.000350,0.711313,0.999382
val_cc,0.000350,0.711209,0.999382
val_cc,0.000350,0.711105,0.999382
val_cc,0.000350,0.711000,0.999382
val_cc,0.000350,0.710896,0.999382
val_cc,0.000350,0.710792,0.999382
val_cc,0.000350,0.710688,0.999382
val_cc,0.000349,0.710584,0.999382
val_cc,0.000349,0.710480,0.999382
val_cc,0.000349,0.710376,0.999382
val_cc,0.000349,0.710272,0.999382
val_cc,0.000349,0.710168,0.999382
val_cc,0.000348,0.710064,0.999382
val_cc,0.000348,0.709961,0.999382
val_cc,0.000347,0.709857,0.999382
val_cc,0.000347,0.709753,0.999382
val_cc,0.000347,0.709649,0.999382
val_cc,0.000346,0.709545,0.999382
val_cc,0.000346,0.709442,0.999382
val_cc,0.000346,0.709234,0.999382
val_cc,0.000346,0.709131,0.999382
val_cc,0.000345,0.709027,0.999382
val_cc,0.000345,0.708924,0.999382
val_cc,0.000345,0.708820,0.999382
val_cc,0.000345,0.708717,0.999382
val_cc,0.000343,0.708613,0.999382
val_cc,0.000343,0.708510,0.999382
val_cc,0.000341,0.708406,0.999382
val_cc,0.000341,0.708303,0.999382
val_cc,0.000341,0.708200,0.999382
val_cc,0.000341,0.708096,0.999382
val_cc,0.000340,0.707993,0.999382
val_cc,0.000340,0.707890,0.999382
val_cc,0.000340,0.707787,0.999382
val_cc,0.000340,0.707683,0.999382
val_cc,0.000339,0.707580,0.999382
val_cc,0.000339,0.707477,0.999382
val_cc,0.000339,0.707374,0.999382
val_cc,0.000339,0.707271,0.999382
val_cc,0.000339,0.707168,0.999382
val_cc,0.000339,0.707065,0.999382
val_cc,0.000338,0.706962,0.999382
val_cc,0.000338,0.706859,0.999382
val_cc,0.000338,0.706756,0.999382
val_cc,0.000338,0.706653,0.999382
val_cc,0.000337,0.706550,0.999382
val_cc,0.000337,0.706447,0.999382
val_cc,0.000337,0.706345,0.999382
val_cc,0.000337,0.706242,0.999382
val_cc,0.000336,0.706139,0.999382
val_cc,0.000336,0.706036,0.999382
val_cc,0.000336,0.705934,0.999382
val_cc,0.000336,0.705831,0.999382
val_cc,0.000335,0.705728,0.999382
val_cc,0.000335,0.705626,0.999382
val_cc,0.000335,0.705523,0.999382
val_cc,0.000334,0.705421,0.999382
val_cc,0.000334,0.705318,0.999382
val_cc,0.000334,0.705216,0.999382
val_cc,0.000333,0.705113,0.999382
val_cc,0.000333,0.705011,0.999382
val_cc,0.000333,0.704909,0.999382
val_cc,0.000333,0.704806,0.999382
val_cc,0.000333,0.704704,0.999382
val_cc,0.000332,0.704602,0.999382
val_cc,0.000332,0.704499,0.999382
val_cc,0.000332,0.704397,0.999382
val_cc,0.000332,0.704295,0.999382
val_cc,0.000331,0.704193,0.999382
val_cc,0.000331,0.704091,0.999382
val_cc,0.000331,0.703988,0.999382
val_cc,0.000331,0.703886,0.999382
val_cc,0.000330,0.703784,0.999382
val_cc,0.000330,0.703580,0.999382
val_cc,0.000330,0.703478,0.999382
val_cc,0.000330,0.703376,0.999382
val_cc,0.000330,0.703274,0.999382
val_cc,0.000330,0.703173,0.999382
val_cc,0.000329,0.703071,0.999382
val_cc,0.000329,0.702969,0.999382
val_cc,0.000329,0.702867,0.999382
val_cc,0.000329,0.702765,0.999382
val_cc,0.000328,0.702664,0.999382
val_cc,0.000328,0.702562,0.999382
val_cc,0.000328,0.702460,0.999382
val_cc,0.000328,0.702155,0.999382
val_cc,0.000328,0.702054,0.999382
val_cc,0.000328,0.701952,0.999382
val_cc,0.000327,0.701851,0.999382
val_cc,0.000327,0.701749,0.999382
val_cc,0.000327,0.701648,0.999382
val_cc,0.000327,0.701546,0.999382
val_cc,0.000327,0.701445,0.999382
val_cc,0.000327,0.701344,0.999382
val_cc,0.000326,0.701242,0.999382
val_cc,0.000326,0.701141,0.999382
val_cc,0.000326,0.701040,0.999382
val_cc,0.000326,0.700939,0.999382
val_cc,0.000326,0.700837,0.999382
val_cc,0.000326,0.700736,0.999382
val_cc,0.000326,0.700635,0.999382
val_cc,0.000325,0.700534,0.999382
val_cc,0.000325,0.700433,0.999382
val_cc,0.000325,0.700332,0.999382
val_cc,0.000325,0.700231,0.999382
val_cc,0.000324,0.700130,0.999382
val_cc,0.000324,0.700029,0.999382
val_cc,0.000324,0.699928,0.999382
val_cc,0.000324,0.699827,0.999382
val_cc,0.000324,0.699726,0.999382
val_cc,0.000323,0.699625,0.999382
val_cc,0.000323,0.699524,0.999382
val_cc,0.000323,0.699424,0.999382
val_cc,0.000322,0.699323,0.999382
val_cc,0.000322,0.699222,0.999382
